# *** METADATA ***
#------------------------------
# Title: REBL Survey 2a
# Metadata timestamp: 07 April 2024 6:15:45 PM
# Author: Dr. Trisha Shrum, Chris Donovan
# Author email: tshrum@uvm.edu
#------------------------------
# Description: This is the raw data for REBL Survey 2a (formerly known as the Beta 2 Part 1 survey). It was downloaded from Qualtrics XM on 2024-04-06.
# Data Collection: This survey was administered through Qualtrics XM in two parts, of which this is the first. A nationally representative sample stratified by age, sex, and race, was recruited through Prolific. The pilot was administered on 2023-04-25, then the rest of data collection was on 2023-05-02. Stragglers came in as late as 2023-05-16.
# Variables: This survey contains a reduced set of 70 (?) REBL items that showed promise from survey 1. It also contains series of questions about sustainable fashion, personal experiences with extreme weather events, indicators for a SEM including psychological distance, a dictator's game, as well as demographics.
# Missing Data or Quality Issues: Q9.2_9 and Q9.3_7 were not in the pilot, but was in the full survey. 
# Ownership: Dr. Trisha Shrum
#------------------------------
# Changelog
# Date: , Changes:
#------------------------------
# *** END OF METADATA ***
StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q3.1,Q5.1_1,Q5.1_2,Q5.1_3,Q5.1_4,Q5.1_5,Q6.1,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.3_1,Q6.3_2,Q6.3_3,Q6.3_4,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_4,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.1_7,Q7.1_8,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.2_1,Q9.2_2,Q9.2_3,Q9.2_4,Q9.2_5,Q9.2_6,Q9.2_7,Q9.2_8,Q9.2_9,Q9.2_10,Q9.2_11,Q9.2_12,Q9.2_13,Q9.2_14,Q9.3_1,Q9.3_2,Q9.3_3,Q9.3_4,Q9.3_5,Q9.3_6,Q9.3_7,Q9.3_8,Q9.3_9,Q9.4_1,Q9.4_2,Q9.4_3,Q9.4_4,Q9.4_5,Q9.4_6,Q9.4_7,Q9.4_8,Q9.4_9,Q9.4_10,Q9.4_11,Q9.4_12,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q10.1_6,Q10.1_7,Q10.1_8,Q11.1_1,Q11.1_2,Q11.1_3,Q11.1_4,Q11.1_5,Q13.2,Q13.3,Q13.4,Q13.5,Q14.2,Q14.3,Q14.4,Q14.5,Q15.2,Q15.3,Q15.4,Q15.5,Q15.6,Q15.7,Q15.8,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q17.2,Q17.3,Q17.3_3_TEXT,Q17.4,Q17.4_7_TEXT,Q17.5,Q17.6,Q17.7,Q17.8,Q17.9,Q17.10,PROLIFIC_PID
5/2/2023 15:44,5/2/2023 15:57,IP Address,100,738,TRUE,5/2/2023 15:57,R_3M5P7rPeOEpJIuE,,,,,anonymous,EN,0.899999976,Yes,5ede3d2ef7c9f9068776c4d2,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, both",No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly disagree,55-64,Male,,White or Caucasian,,Associate's Degree,Suburban,"$50,000 - $100,000",No,Biden/Harris,Liberal,5ede3d2ef7c9f9068776c4d2
5/2/2023 15:50,5/2/2023 15:57,IP Address,100,392,TRUE,5/2/2023 15:57,R_Zl7KpvywszB8Dlv,,,,,anonymous,EN,0.899999976,Yes,5f29aed2c46fc6118f5980c3,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes ,No ,No ,No ,,Yes ,No ,No ,No,No,No,No,No,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Disagree,35-44,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"$50,000 - $100,000","Yes, younger than 18",Biden/Harris,Very liberal,5f29aed2c46fc6118f5980c3
5/2/2023 15:50,5/2/2023 15:57,IP Address,100,409,TRUE,5/2/2023 15:57,R_2zj8joD0tI5vdA2,,,,,anonymous,EN,0.899999976,Yes,5fd6810ed9f56d5ae7b9d260,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",No,No,No,No,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No ,No ,No ,Yes ,,Yes ,No ,Yes ,Yes,Yes,No,No,No,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,Disagree,18-24,Female,,White or Caucasian,,Some College,Rural,"$50,000 - $100,000",No,Trump/Pence,Somewhat liberal,5fd6810ed9f56d5ae7b9d260
5/2/2023 15:32,5/2/2023 15:57,IP Address,100,1464,TRUE,5/2/2023 15:57,R_2rIWGTFXBiWbRQR,,,,,anonymous,EN,1,Yes,5ef764821269f404a08607d7,$10 for Trees for the Future; $0 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Yes,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No ,No ,No ,No ,,Yes ,No ,Yes ,No,No,Yes,No,Yes,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,65-74,Male,,White or Caucasian,,Master's Degree,,"$100,000 - $200,000","Yes, older than 18",Biden/Harris,Very liberal,5ef764821269f404a08607d7
5/2/2023 15:50,5/2/2023 15:57,IP Address,100,389,TRUE,5/2/2023 15:57,R_Z4t3aLk4eaS7ibD,,,,,anonymous,EN,1,Yes,59f0acf65de9b000017ed914,$2 for Trees for the Future; $8 for myself,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,No,No,No,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Somewhat agree,Strongly agree,Agree,Agree,Somewhat agree,Agree,25-34,Female,,White or Caucasian,,Bachelor's Degree,Urban,"$50,000 - $100,000",No,I did not vote in the last election,Very conservative,59f0acf65de9b000017ed914
5/2/2023 15:49,5/2/2023 15:57,IP Address,100,483,TRUE,5/2/2023 15:57,R_AyP80erFEdkiWcx,,,,,anonymous,EN,1,Yes,636168a962acef1f1f1cc4ce,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,"Yes, heated",No,No,No,No,,,,,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Disagree,35-44,Female,,Asian or Asian American,,Master's Degree,Suburban,"$100,000 - $200,000",No,Biden/Harris,Somewhat liberal,636168a962acef1f1f1cc4ce
5/2/2023 15:48,5/2/2023 15:57,IP Address,100,566,TRUE,5/2/2023 15:57,R_1rqqCuWGAOyO8Sm,,,,,anonymous,EN,0.899999976,Yes,60f838095603e27ca51820a7,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,Yes,No,,,,,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes ,Yes ,No ,No ,,Yes ,No ,No ,Yes,No,Yes,No,No,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Strongly agree,Strongly agree,Agree,Strongly agree,Somewhat agree,Strongly disagree,65-74,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"$50,000 - $100,000",No,Biden/Harris,Very liberal,60f838095603e27ca51820a7
5/2/2023 15:42,5/2/2023 15:57,IP Address,100,885,TRUE,5/2/2023 15:57,R_1IygKdgnknTlSg7,,,,,anonymous,EN,1,Yes,62c8d159937c939dd4d139e3,$10 for Trees for the Future; $0 for myself,Yes,Yes,Yes,Yes,Yes,"Yes, both",No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes ,No ,Yes ,No ,,Yes ,Yes ,Yes ,Yes,No,Yes,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,25-34,Male,,White or Caucasian,,High School Diploma,Rural,"$25,000 - $50,000",No,Biden/Harris,Liberal,62c8d159937c939dd4d139e3
5/2/2023 15:53,5/2/2023 15:57,IP Address,100,266,TRUE,5/2/2023 15:57,R_22ogAYqKm5otTfN,,,,,anonymous,EN,1,Yes,60fcd2c0ef92b8427c66e83a,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, both",No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes ,No ,Yes ,Yes ,,Yes ,No ,No ,No,Yes,Yes,Yes,Yes,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat disagree,18-24,Female,,White or Caucasian,,Some College,Urban,"Less than $25,000",No,Biden/Harris,Liberal,60fcd2c0ef92b8427c66e83a
5/2/2023 15:50,5/2/2023 15:57,IP Address,100,418,TRUE,5/2/2023 15:57,R_9zSDZ6ch3M5V2E1,,,,,anonymous,EN,1,Yes,607ba9f40639e8a2c931d622,$0 for Trees for the Future; $10 for myself,No,No,No,No,No,"Yes, cooled",,,,,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No ,No ,No ,No ,,No ,No ,No ,No,No,No,No,No,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Disagree,Somewhat agree,Agree,Agree,Somewhat agree,Disagree,Neither agree nor disagree,45-54,Female,,White or Caucasian,,Bachelor's Degree,Suburban,"Less than $25,000",No,I did not vote in the last election,Moderate,607ba9f40639e8a2c931d622
5/2/2023 15:46,5/2/2023 15:57,IP Address,100,648,TRUE,5/2/2023 15:57,R_3j8v4C421AQzyEM,,,,,anonymous,EN,0.899999976,Yes,608437f0b139060610c9f0c1,$5 for Trees for the Future; $5 for myself,Yes,Yes,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes ,No ,No ,No ,,No ,Yes ,Yes ,Yes,Yes,Yes,No,No,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,65-74,Female,,White or Caucasian,,Master's Degree,Suburban,"$25,000 - $50,000","Yes, older than 18",Trump/Pence,Very conservative,608437f0b139060610c9f0c1
5/2/2023 15:45,5/2/2023 15:57,IP Address,100,749,TRUE,5/2/2023 15:57,R_1if9HqSCXzVZc0o,,,,,anonymous,EN,1,Yes,5b757a03976ecb0001b1168f,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,"Yes, cooled",,,,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,Yes ,No,Yes,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Strongly disagree,65-74,Female,,White or Caucasian,,High School Diploma,Suburban,"$25,000 - $50,000","Yes, older than 18",Biden/Harris,Liberal,5b757a03976ecb0001b1168f
5/2/2023 15:46,5/2/2023 15:57,IP Address,100,658,TRUE,5/2/2023 15:57,R_0wyGq8XAehAWTAt,,,,,anonymous,EN,1,Yes,600319e3a3b1a337cab57a3e,$0 for Trees for the Future; $10 for myself,No,No,No,Yes,No,"Yes, heated",Yes,No,No,No,,,,,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Agree,Disagree,Agree,Agree,Somewhat disagree,Somewhat agree,Agree,Somewhat agree,Disagree,Agree,55-64,Female,,White or Caucasian,,Trade School,Suburban,"$25,000 - $50,000","Yes, older than 18",Trump/Pence,Somewhat conservative,600319e3a3b1a337cab57a3e
5/2/2023 15:47,5/2/2023 15:57,IP Address,100,595,TRUE,5/2/2023 15:57,R_3I0OzPMdrOcBAku,,,,,anonymous,EN,1,Yes,62b5ea86c27a56a257dffc82,$1 for Trees for the Future; $9 for myself,No,No,No,Yes,No,No,,,,,,,,,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,No,Somewhat agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Somewhat disagree,Disagree,45-54,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"Less than $25,000",No,Biden/Harris,Somewhat conservative,62b5ea86c27a56a257dffc82
5/2/2023 15:43,5/2/2023 15:57,IP Address,100,832,TRUE,5/2/2023 15:57,R_20OIhPUtD3wsCjT,,,,,anonymous,EN,1,Yes,614a2938ccbb6e48eb2dcbd1,$2 for Trees for the Future; $8 for myself,No,No,No,No,No,"Yes, cooled",,,,,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes ,Yes ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Disagree,35-44,Male,,Asian or Asian American,,Bachelor's Degree,Urban,"$100,000 - $200,000",No,I did not vote in the last election,Liberal,614a2938ccbb6e48eb2dcbd1
5/2/2023 15:48,5/2/2023 15:57,IP Address,100,567,TRUE,5/2/2023 15:57,R_3CPX9ATHiiVxuCP,,,,,anonymous,EN,0.899999976,Yes,642fadb8907ce60a41a2fdfe,$0 for Trees for the Future; $10 for myself,Yes,No,No,Yes,No,"Yes, heated",Yes,No,No,Yes,,,,,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes ,Yes ,No ,No ,,No ,No ,Yes ,No,Yes,No,No,No,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree,Strongly disagree,35-44,Male,,White or Caucasian,,Master's Degree,Urban,"Less than $25,000",No,Biden/Harris,Very liberal,642fadb8907ce60a41a2fdfe
5/2/2023 15:41,5/2/2023 15:57,IP Address,100,979,TRUE,5/2/2023 15:57,R_3NOqfRuGLaqRtgN,,,,,anonymous,EN,1,Yes,6329f5ded94a6500c322cdef,$2 for Trees for the Future; $8 for myself,Yes,No,No,No,No,"Yes, cooled",,,,,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,No ,No ,No ,No ,,Yes ,No ,No ,No,No,Yes,Yes,Yes,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Disagree,25-34,Female,,Black or African American,,Bachelor's Degree,Rural,"$50,000 - $100,000","Yes, younger than 18",I did not vote in the last election,Moderate,6329f5ded94a6500c322cdef
5/2/2023 15:49,5/2/2023 15:58,IP Address,100,541,TRUE,5/2/2023 15:58,R_3eacbNMzdreL1d3,,,,,anonymous,EN,0.899999976,Yes,5ea120ed66031912aea618ae,$1 for Trees for the Future; $9 for myself,Yes,No,Yes,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes ,No ,No ,No ,,No ,No ,No ,No,Yes,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Disagree,Disagree,45-54,Male,,White or Caucasian,,Bachelor's Degree,Suburban,"Less than $25,000",No,I did not vote in the last election,Somewhat conservative,5ea120ed66031912aea618ae
5/2/2023 15:46,5/2/2023 15:58,IP Address,100,696,TRUE,5/2/2023 15:58,R_zbU7DCsF4Lakirf,,,,,anonymous,EN,1,Yes,5ed9df4296035b58dce21946,$1 for Trees for the Future; $9 for myself,No,No,Yes,Yes,No,"Yes, both",No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes ,No ,Yes ,Yes ,,Yes ,No ,Yes ,Yes,No,Yes,No,Yes,Agree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Somewhat disagree,Agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Somewhat disagree,25-34,Female,,Asian or Asian American,,Bachelor's Degree,Suburban,"Less than $25,000",No,Biden/Harris,Somewhat liberal,5ed9df4296035b58dce21946
5/2/2023 15:43,5/2/2023 15:58,IP Address,100,907,TRUE,5/2/2023 15:58,R_3PntDghKuPDyFbU,,,,,anonymous,EN,1,Yes,6348801ddd19d0c7bfddac73,$5 for Trees for the Future; $5 for myself,No,No,No,Yes,No,"Yes, heated",Yes,Yes,No,No,,,,,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No ,No ,No ,No ,,Yes ,No ,No ,No,Yes,No,No,Yes,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,75 or older,Female,,White or Caucasian,,Some College,Suburban,"Less than $25,000","Yes, older than 18",Biden/Harris,Liberal,6348801ddd19d0c7bfddac73
