StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.1,Q2.1,Q4.1_1,Q4.1_2,Q4.1_3,Q4.1_4,Q4.1_5,Q5.1,Q5.2_1,Q5.2_2,Q5.2_3,Q5.2_4,Q5.3_1,Q5.3_2,Q5.3_3,Q5.3_4,Q5.4_1,Q5.4_2,Q5.4_3,Q5.4_4,Q6.1_1,Q6.1_2,Q6.1_3,Q6.1_4,Q6.1_5,Q6.1_6,Q6.1_7,Q6.1_8,Q7.1_1,Q7.1_2,Q7.1_3,Q7.1_4,Q7.1_5,Q7.1_6,Q7.2_1,Q7.2_2,Q7.2_3,Q7.2_4,Q7.2_5,Q7.3_1,Q7.3_2,Q7.3_3,Q7.3_4,Q7.3_5,Q8.1_1,Q8.1_2,Q8.1_3,Q8.1_4,Q8.1_5,Q8.1_6,Q8.1_7,Q8.2_1,Q8.2_2,Q8.2_3,Q8.2_4,Q8.2_5,Q8.2_6,Q8.2_7,Q8.2_8,Q8.2_9,Q8.2_10,Q8.2_11,Q8.2_12,Q8.2_13,Q8.2_14,Q8.3_1,Q8.3_2,Q8.3_3,Q8.3_4,Q8.3_5,Q8.3_6,Q8.3_7,Q8.3_8,Q8.3_9,Q8.4_1,Q8.4_2,Q8.4_3,Q8.4_4,Q8.4_5,Q8.4_6,Q8.4_7,Q8.4_8,Q8.4_9,Q8.4_10,Q8.4_11,Q8.4_12,Q9.1_1,Q9.1_2,Q9.1_3,Q9.1_4,Q9.1_5,Q9.1_6,Q9.1_7,Q9.1_8,Q10.1_1,Q10.1_2,Q10.1_3,Q10.1_4,Q10.1_5,Q11.1,Q11.2,Q13.2,Q13.3,Q13.4,Q13.5,Q13.6,Q14.1,Q14.2,Q14.2_8_TEXT,Q14.3,Q14.3_7_TEXT,Q14.4,Q14.5,Q14.5_8_TEXT,Q14.6,Q14.7,Q14.8_1,Q14.9,Q14.10,Q15.1,Q15.2,Q15.4,Q15.5,Q15.6,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q18.2,Q18.3,Q18.4,Q18.5,Q18.6,Q18.7,Q19.2,Q19.3,Q19.4,Q19.5,Q19.6,Q20.2,Q20.3,Q20.4,Q20.5,Q20.6,Q20.7
5/20/2023 6:44,5/20/2023 7:02,IP Address,100,1048,TRUE,5/20/2023 7:02,R_1gpsL8E6E9ePOjB,NA,NA,NA,NA,anonymous,EN,1,Yes,1143,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,NA,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,NA,Yes,No,Yes,No,Yes,No,No,No,No,No,Agree,Agree,Disagree,Somewhat agree,Agree,Yes,"Hurricane,Tropical storm",NA,No significant impacts,NA,2,Hurricane,NA,2022,September,1,NA,NA,Yes,Yes,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Agree,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Agree,Disagree,Somewhat agree,Agree,Strongly disagree,Agree,Somewhat agree,Agree,Agree,Somewhat disagree,Somewhat disagree,Agree,Agree,Agree
5/20/2023 6:57,5/20/2023 7:04,IP Address,100,397,TRUE,5/20/2023 7:04,R_2ANLGX6CLw4edqj,NA,NA,NA,NA,anonymous,EN,1,Yes,951,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,NA,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Agree,Agree,Neither agree nor disagree,Disagree,Somewhat agree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Agree,Agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree
5/20/2023 6:54,5/20/2023 7:06,IP Address,100,701,TRUE,5/20/2023 7:06,R_9yQeV3N0xy8HOY9,NA,NA,NA,NA,anonymous,EN,1,Yes,1421,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,NA,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,NA,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Somewhat agree,Agree,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Neither agree nor disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Somewhat agree
5/20/2023 7:03,5/20/2023 7:09,IP Address,100,411,TRUE,5/20/2023 7:09,R_VL2dYPP2qDl5HBn,NA,NA,NA,NA,anonymous,EN,1,Yes,723,No,No,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Strongly agree,Strongly agree,NA,NA,NA,NA,NA,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree
5/20/2023 6:59,5/20/2023 7:14,IP Address,100,937,TRUE,5/20/2023 7:14,R_2bQ3I9IA5nbLCTk,NA,NA,NA,NA,anonymous,EN,1,Yes,1623,Yes,No,Yes,Yes,Yes,"Yes, both",No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,NA,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,NA,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Somewhat agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Somewhat disagree,Somewhat agree,Neither agree nor disagree,NA,NA,NA,NA,NA,Somewhat disagree,Disagree,Somewhat disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Disagree,Agree,Neither agree nor disagree,Somewhat disagree
5/20/2023 7:07,5/20/2023 7:18,IP Address,100,633,TRUE,5/20/2023 7:18,R_2pWuOrvzqx9nGFL,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1376,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,NA,Yes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,NA,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Somewhat disagree,Somewhat disagree,Disagree,Somewhat disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Strongly agree,Agree,NA,NA,NA,NA,NA,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Somewhat agree,Agree,Disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree
5/20/2023 7:07,5/20/2023 7:19,IP Address,100,704,TRUE,5/20/2023 7:19,R_3GDiRJXRxkxZHTf,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1340,Yes,No,No,No,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,NA,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Strongly agree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Yes,Winter storm or blizzard,NA,"Experienced property damage,Sheltered in place,Friends or family were affected",NA,2,Winter storm or blizzard,NA,2021,February,9,Less than $500,Less than $500,Yes,Yes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Disagree,Disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Neither agree nor disagree
5/20/2023 7:07,5/20/2023 7:20,IP Address,100,760,TRUE,5/20/2023 7:20,R_1HkQ6Juevdnw4OB,NA,NA,NA,NA,anonymous,EN,1,Yes,1108,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,NA,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Somewhat disagree,Yes,"Tornado,Winter storm or blizzard",NA,Sheltered in place,NA,1,Winter storm or blizzard,NA,2022,December,1,$0,$0,Yes,Yes,Somewhat agree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Disagree,Disagree,Neither agree nor disagree,Somewhat agree,Agree,Disagree,Somewhat disagree,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,Somewhat agree,Somewhat disagree,Agree,Strongly agree,Strongly agree
5/20/2023 7:08,5/20/2023 7:23,IP Address,100,917,TRUE,5/20/2023 7:23,R_1PZVpSkYR62Mrzk,NA,NA,NA,NA,anonymous,EN,1,Yes,1203,Yes,No,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,No,Yes,Agree,Agree,Disagree,Agree,Somewhat disagree,Yes,"Drought,Heat wave",NA,"Sheltered in place,Canceled plans to travel",NA,3,Heat wave,NA,2021,July,2,$0,$0,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Agree,Agree
5/20/2023 7:15,5/20/2023 7:24,IP Address,100,582,TRUE,5/20/2023 7:24,R_3RyI8FLCNx1tHuR,NA,NA,NA,NA,anonymous,EN,1,Yes,698,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,Yes,No,Yes,No,No,No,No,Disagree,Disagree,Disagree,Disagree,Disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Agree,Agree,Agree,NA,NA,NA,NA,NA,Somewhat disagree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Disagree,Somewhat agree,Disagree,Agree,Agree,Agree,Somewhat disagree,Disagree,Disagree,Agree,Somewhat agree,Somewhat disagree
5/20/2023 7:16,5/20/2023 7:30,IP Address,100,857,TRUE,5/20/2023 7:30,R_2AGqliQ7RP049Wm,NA,NA,NA,NA,anonymous,EN,1,Yes,1557,No,No,No,Yes,Yes,"Yes, cooled",NA,NA,NA,NA,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,NA,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Yes,Hurricane,NA,No significant impacts,NA,2,Hurricane,NA,2019,October,1,Less than $500,$0,Yes,Yes,Strongly agree,Agree,Agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Neither agree nor disagree
5/20/2023 7:18,5/20/2023 7:32,IP Address,100,804,TRUE,5/20/2023 7:32,R_3hmEBiz40SjD3pz,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1047,Yes,Yes,Yes,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,NA,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,NA,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Agree,Strongly agree,Yes,"Hurricane,Tropical storm",NA,No significant impacts,NA,2,Hurricane,NA,2020,November,2,$0,$0,Yes,Yes,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Agree,Agree,Somewhat disagree,Neither agree nor disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree
5/20/2023 7:17,5/20/2023 7:32,IP Address,100,897,TRUE,5/20/2023 7:32,R_1K78bn9qy5TsNe6,NA,NA,NA,NA,anonymous,EN,1,Yes,1549,No,No,No,Yes,No,"Yes, both",Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly agree,Yes,"Tropical storm,Heat wave,Winter storm or blizzard",NA,"Sheltered in place,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,2,Tropical storm,NA,2019,July,3,Less than $500,Less than $500,Yes,Yes,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Strongly agree,Strongly agree
5/20/2023 7:12,5/20/2023 7:34,IP Address,100,1307,TRUE,5/20/2023 7:34,R_plVL4ts7C3j5yq5,NA,NA,NA,NA,anonymous,EN,1,Yes,1535,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Disagree,Disagree,Strongly disagree,Strongly disagree,Somewhat agree,Yes,"Heat wave,Winter storm or blizzard",NA,No significant impacts,NA,0,Winter storm or blizzard,NA,2021,January,0,$0,$0,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Disagree,Disagree,Disagree,Disagree,Somewhat disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Somewhat agree,Strongly disagree,Disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree
5/20/2023 7:25,5/20/2023 7:36,IP Address,100,655,TRUE,5/20/2023 7:36,R_3jU4Qokwi8Kfuxf,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,1396,No,No,No,No,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,NA,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Strongly disagree,Strongly disagree,Strongly disagree,NA,NA,NA,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree
5/20/2023 7:26,5/20/2023 7:39,IP Address,100,738,TRUE,5/20/2023 7:39,R_1gisd1RQVzPAr48,NA,NA,NA,NA,anonymous,EN,1,Yes,703,No,No,No,No,No,"Yes, both",No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,NA,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,No,NA,No,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Agree,Neither agree nor disagree,Neither agree nor disagree
5/20/2023 7:16,5/20/2023 7:41,IP Address,100,1467,TRUE,5/20/2023 7:41,R_3Pz9DTV7rxtqLDU,NA,NA,NA,NA,anonymous,EN,NA,Yes,1568,No,No,No,Yes,No,"Yes, cooled",NA,NA,NA,NA,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,NA,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Agree,Yes,"Hurricane,Tropical storm",NA,High levels of anxiety or stress,NA,2,Hurricane,NA,2022,October,4,$0,$0,Yes,Yes,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Strongly disagree,Agree,Somewhat agree,Agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Agree,Somewhat disagree,Agree
5/20/2023 7:31,5/20/2023 7:46,IP Address,100,854,TRUE,5/20/2023 7:46,R_1pQYGIrbw03XgTb,NA,NA,NA,NA,anonymous,EN,0.899999976,Yes,931,No,No,Yes,Yes,No,"Yes, heated",No,No,Yes,No,NA,NA,NA,NA,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,No,NA,Yes,No,No,No,Yes,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Yes,"Tropical storm,Flood,Winter storm or blizzard",NA,"Sheltered in place,Loss of income,High levels of anxiety or stress,Canceled plans to travel,Friends or family were affected",NA,3,Winter storm or blizzard,NA,2021,January,5,NA,NA,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Agree,Somewhat disagree,Somewhat agree,Agree,Strongly disagree,Somewhat agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree
5/20/2023 7:34,5/20/2023 7:49,IP Address,100,889,TRUE,5/20/2023 7:49,R_bDas1KiJhgTc4vv,NA,NA,NA,NA,anonymous,EN,1,Yes,1279,No,Yes,No,Yes,No,No,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,NA,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,NA,Yes,No,No,No,No,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,No,Strongly disagree,Strongly disagree,Strongly disagree,NA,NA,NA,NA,NA,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Somewhat agree,Somewhat disagree
